onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
33.018	n/a	16509	surroundSuppB2_start	97	n/a	n/a	n/a
34.556	n/a	17278	fixpoint_ON	4	n/a	n/a	n/a
35.082	2.4	17541	stim_ON	8	1	1	3
38	n/a	19000	fixpoint_ON	4	n/a	n/a	n/a
38.51	2.4	19255	stim_ON	8	1	0.6	1
41.42	n/a	20710	fixpoint_ON	4	n/a	n/a	n/a
41.93	2.4	20965	stim_ON	8	1	0.3	2
44.84	n/a	22420	fixpoint_ON	4	n/a	n/a	n/a
45.35	2.4	22675	stim_ON	8	1	0	3
48.26	n/a	24130	fixpoint_ON	4	n/a	n/a	n/a
48.77	2.4	24385	stim_ON	8	1	0	2
51.68	n/a	25840	fixpoint_ON	4	n/a	n/a	n/a
52.19	2.4	26095	stim_ON	8	1	0.3	1
55.1	n/a	27550	fixpoint_ON	4	n/a	n/a	n/a
55.61	2.4	27805	stim_ON	8	1	0.6	3
58.52	n/a	29260	fixpoint_ON	4	n/a	n/a	n/a
59.03	2.4	29515	stim_ON	8	1	1	2
61.94	n/a	30970	fixpoint_ON	4	n/a	n/a	n/a
62.45	2.4	31225	stim_ON	8	1	1	3
65.36	n/a	32680	fixpoint_ON	4	n/a	n/a	n/a
65.87	2.4	32935	stim_ON	8	1	0.6	1
68.78	n/a	34390	fixpoint_ON	4	n/a	n/a	n/a
69.29	2.4	34645	stim_ON	8	1	0.3	2
72.2	n/a	36100	fixpoint_ON	4	n/a	n/a	n/a
72.712	2.4	36356	stim_ON	8	1	0	3
75.62	n/a	37810	fixpoint_ON	4	n/a	n/a	n/a
76.132	2.4	38066	stim_ON	8	0	1	1
79.04	n/a	39520	fixpoint_ON	4	n/a	n/a	n/a
79.552	2.4	39776	stim_ON	8	0	0.6	2
82.46	n/a	41230	fixpoint_ON	4	n/a	n/a	n/a
82.972	2.4	41486	stim_ON	8	0	0.3	3
85.88	n/a	42940	fixpoint_ON	4	n/a	n/a	n/a
86.392	2.4	43196	stim_ON	8	0	0	1
89.3	n/a	44650	fixpoint_ON	4	n/a	n/a	n/a
89.812	2.4	44906	stim_ON	8	1	1	3
92.72	n/a	46360	fixpoint_ON	4	n/a	n/a	n/a
93.232	2.4	46616	stim_ON	8	1	0.6	2
96.14	n/a	48070	fixpoint_ON	4	n/a	n/a	n/a
96.652	2.4	48326	stim_ON	8	1	0.3	1
99.56	n/a	49780	fixpoint_ON	4	n/a	n/a	n/a
100.072	2.4	50036	stim_ON	8	1	0	3
102.98	n/a	51490	fixpoint_ON	4	n/a	n/a	n/a
103.492	2.4	51746	stim_ON	8	1	0	3
106.4	n/a	53200	fixpoint_ON	4	n/a	n/a	n/a
106.912	2.4	53456	stim_ON	8	1	0.3	1
109.822	n/a	54911	fixpoint_ON	4	n/a	n/a	n/a
110.332	2.4	55166	stim_ON	8	1	0.6	2
113.242	n/a	56621	fixpoint_ON	4	n/a	n/a	n/a
113.752	2.4	56876	stim_ON	8	1	1	3
116.662	n/a	58331	fixpoint_ON	4	n/a	n/a	n/a
117.172	2.4	58586	stim_ON	8	1	0	1
120.082	n/a	60041	fixpoint_ON	4	n/a	n/a	n/a
120.592	2.4	60296	stim_ON	8	0	0	2
123.502	n/a	61751	fixpoint_ON	4	n/a	n/a	n/a
124.012	2.4	62006	stim_ON	8	1	0.3	3
126.922	n/a	63461	fixpoint_ON	4	n/a	n/a	n/a
127.432	2.4	63716	stim_ON	8	0	0.3	1
130.342	n/a	65171	fixpoint_ON	4	n/a	n/a	n/a
130.852	2.4	65426	stim_ON	8	1	0.6	2
133.762	n/a	66881	fixpoint_ON	4	n/a	n/a	n/a
134.272	2.4	67136	stim_ON	8	0	0.6	3
137.182	n/a	68591	fixpoint_ON	4	n/a	n/a	n/a
137.692	2.4	68846	stim_ON	8	1	1	1
140.602	n/a	70301	fixpoint_ON	4	n/a	n/a	n/a
141.112	2.4	70556	stim_ON	8	0	1	2
144.022	n/a	72011	fixpoint_ON	4	n/a	n/a	n/a
144.532	2.4	72266	stim_ON	8	1	0	3
147.442	n/a	73721	fixpoint_ON	4	n/a	n/a	n/a
147.952	2.4	73976	stim_ON	8	1	0.3	1
150.862	n/a	75431	fixpoint_ON	4	n/a	n/a	n/a
151.372	2.4	75686	stim_ON	8	1	0.6	2
154.282	n/a	77141	fixpoint_ON	4	n/a	n/a	n/a
154.792	2.4	77396	stim_ON	8	1	1	3
157.702	n/a	78851	fixpoint_ON	4	n/a	n/a	n/a
158.214	2.4	79107	stim_ON	8	1	1	2
161.122	n/a	80561	fixpoint_ON	4	n/a	n/a	n/a
161.634	2.4	80817	stim_ON	8	1	0.6	1
164.542	n/a	82271	fixpoint_ON	4	n/a	n/a	n/a
165.054	2.4	82527	stim_ON	8	1	0.3	3
167.962	n/a	83981	fixpoint_ON	4	n/a	n/a	n/a
168.474	2.4	84237	stim_ON	8	1	0	2
171.382	n/a	85691	fixpoint_ON	4	n/a	n/a	n/a
171.894	2.4	85947	stim_ON	8	0	1	1
174.802	n/a	87401	fixpoint_ON	4	n/a	n/a	n/a
175.314	2.4	87657	stim_ON	8	0	0.6	2
178.222	n/a	89111	fixpoint_ON	4	n/a	n/a	n/a
178.732	2.4	89366	stim_ON	8	0	0.3	3
181.642	n/a	90821	fixpoint_ON	4	n/a	n/a	n/a
182.152	2.4	91076	stim_ON	8	0	0	1
185.062	n/a	92531	fixpoint_ON	4	n/a	n/a	n/a
185.574	2.4	92787	stim_ON	8	1	1	2
188.482	n/a	94241	fixpoint_ON	4	n/a	n/a	n/a
188.994	2.4	94497	stim_ON	8	1	0.6	3
191.904	n/a	95952	fixpoint_ON	4	n/a	n/a	n/a
192.414	2.4	96207	stim_ON	8	1	0.3	1
195.324	n/a	97662	fixpoint_ON	4	n/a	n/a	n/a
195.834	2.4	97917	stim_ON	8	1	0	2
198.744	n/a	99372	fixpoint_ON	4	n/a	n/a	n/a
199.254	2.4	99627	stim_ON	8	1	0	1
202.164	n/a	101082	fixpoint_ON	4	n/a	n/a	n/a
202.674	2.4	101337	stim_ON	8	1	0.3	3
205.584	n/a	102792	fixpoint_ON	4	n/a	n/a	n/a
206.094	2.4	103047	stim_ON	8	1	0.6	2
209.004	n/a	104502	fixpoint_ON	4	n/a	n/a	n/a
209.514	2.4	104757	stim_ON	8	1	1	1
212.424	n/a	106212	fixpoint_ON	4	n/a	n/a	n/a
212.934	2.4	106467	stim_ON	8	1	1	2
215.844	n/a	107922	fixpoint_ON	4	n/a	n/a	n/a
216.354	2.4	108177	stim_ON	8	1	0.6	3
219.264	n/a	109632	fixpoint_ON	4	n/a	n/a	n/a
219.774	2.4	109887	stim_ON	8	1	0.3	1
222.684	n/a	111342	fixpoint_ON	4	n/a	n/a	n/a
223.194	2.4	111597	stim_ON	8	1	0	2
226.104	n/a	113052	fixpoint_ON	4	n/a	n/a	n/a
226.614	2.4	113307	stim_ON	8	0	1	1
229.524	n/a	114762	fixpoint_ON	4	n/a	n/a	n/a
230.034	2.4	115017	stim_ON	8	1	1	2
232.944	n/a	116472	fixpoint_ON	4	n/a	n/a	n/a
233.454	2.4	116727	stim_ON	8	0	0.6	3
236.364	n/a	118182	fixpoint_ON	4	n/a	n/a	n/a
236.874	2.4	118437	stim_ON	8	1	0.6	1
239.784	n/a	119892	fixpoint_ON	4	n/a	n/a	n/a
240.294	2.4	120147	stim_ON	8	0	0.3	2
243.204	n/a	121602	fixpoint_ON	4	n/a	n/a	n/a
243.714	2.4	121857	stim_ON	8	1	0.3	3
246.624	n/a	123312	fixpoint_ON	4	n/a	n/a	n/a
247.134	2.4	123567	stim_ON	8	0	0	1
250.044	n/a	125022	fixpoint_ON	4	n/a	n/a	n/a
250.554	2.4	125277	stim_ON	8	1	0	2
256.53	n/a	128265	break cnt	break cnt	n/a	n/a	n/a
310.946	n/a	155473	9999	9999	n/a	n/a	n/a
